CuPy 4 iterations (minres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 874.7853146507172
5.897215843200684
5.8368000984191895
5.744639873504639
5.819392204284668
5.738495826721191
5.72108793258667
5.7506561279296875
5.7487359046936035
5.751808166503906
5.732351779937744
