CuPy (minres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 1219.4370735733182
2.2476799488067627
2.092031955718994
2.1145598888397217
2.0992000102996826
2.106368064880371
2.0951039791107178
2.095072031021118
2.112544059753418
2.10534405708313
2.097088098526001
