CuPy (gmres),41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 268.0301632997156
12.338175773620605
12.058624267578125
12.040255546569824
12.033920288085938
12.013567924499512
12.065792083740234
12.04428768157959
12.064767837524414
12.085247993469238
12.058624267578125
