CuPy (gmres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 472.40114408130023
21.24492835998535
21.02886390686035
20.977664947509766
20.979583740234375
20.96953582763672
20.994047164916992
20.958303451538086
21.054527282714844
20.995071411132812
20.925439834594727
