CuPy (lsmr),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 418.0301204727752
2.3654398918151855
2.0806400775909424
2.1493759155273438
2.1135358810424805
2.1085119247436523
2.0971519947052
2.0981760025024414
2.0879359245300293
2.0848639011383057
2.1094400882720947
