CuPy (gmres),41-44,3d_27pt,128,128,128,55742968,SymGS,L2 Norm: 856.5195314656384
43.45548629760742
38.30476760864258
38.56883239746094
38.43891143798828
38.35084915161133
38.40204620361328
38.400001525878906
38.384639739990234
38.44198226928711
38.36928176879883
