CuPy (minres),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 205.52319095665052
1.4131200313568115
1.2461440563201904
1.2298239469528198
1.1960320472717285
1.1919360160827637
1.1878399848937988
1.1868480443954468
1.193984031677246
1.1960320472717285
1.1827199459075928
