CuPy (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 1569.6021724967784
5.30841588973999
5.0432000160217285
5.050367832183838
5.080160140991211
5.108736038208008
5.028736114501953
5.0483198165893555
5.06163215637207
5.040128231048584
5.044223785400391
