BaseTorch,41-44,3d_27pt,32,32,32,830584,SPMV
0.13072000443935394
0.11878400295972824
0.11673600226640701
0.11673600226640701
0.11660800129175186
0.1228799968957901
0.11673600226640701
0.11660800129175186
0.11673600226640701
0.11584000289440155
