MatlabReference,41-44,3d_27pt,32,32,32,32768,WAXPBY
0.07472000271081924
0.06758400052785873
0.06348799914121628
0.062463998794555664
0.06143999844789505
0.06143999844789505
0.06143999844789505
0.062463998794555664
0.06143999844789505
0.062463998794555664
