BaseTorch,41-44,3d_27pt,32,32,32,32768,WAXPBY
0.06796800345182419
0.06348799914121628
0.06451199948787689
0.06348799914121628
0.062463998794555664
0.06348799914121628
0.062463998794555664
0.062463998794555664
0.062463998794555664
0.06963200122117996
