MatlabReference,41-44,3d_27pt,32,32,32,830584,SPMV
0.1367039978504181
0.11673600226640701
0.11468800157308578
0.11366400122642517
0.11366400122642517
0.11568000167608261
0.11766400188207626
0.11980800330638885
0.11366400122642517
0.11270400136709213
