MatlabReference,41-44,3d_27pt,32,32,32,32768,Dot
0.040863998234272
0.034912001341581345
0.035840000957250595
0.035711999982595444
0.03481600061058998
0.03379200026392937
0.03481600061058998
0.03481600061058998
0.03481600061058998
0.03481600061058998
