CuPy 5 iterations (gmres),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 0.0003439457423408054
5.503935813903809
5.281792163848877
5.329919815063477
5.278719902038574
5.307392120361328
5.295104026794434
5.286975860595703
5.272575855255127
5.299136161804199
5.31763219833374
