CuPy 5 iterations (lsmr),41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 724.5389906840302
8.938495635986328
8.725503921508789
8.724479675292969
8.707072257995605
8.731648445129395
8.690688133239746
8.650752067565918
8.651776313781738
8.693663597106934
8.696831703186035
