CuPy 5 iterations (minres),41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 579.7177412836545
5.15177583694458
4.9541120529174805
4.960256099700928
4.957183837890625
4.975615978240967
4.966400146484375
5.0432000160217285
5.092415809631348
5.023744106292725
5.031936168670654
