CuPy 5 iterations (gmres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 472.40114408130023
21.167104721069336
20.901887893676758
20.85990333557129
20.84761619567871
21.005247116088867
20.748287200927734
20.73404884338379
20.74822425842285
20.721664428710938
20.77084732055664
