CuPy 5 iterations (lsmr),41-44,3d_27pt,128,128,128,55742968,SymGS,L2 Norm: 1442.0312663884672
24.10598373413086
20.802560806274414
20.84556770324707
20.746240615844727
20.745216369628906
20.796415328979492
20.738048553466797
20.723712921142578
20.763647079467773
20.539392471313477
