CuPy 5 iterations (lsmr),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 79.58980460084463
5.283743858337402
4.91212797164917
5.01964807510376
4.877312183380127
5.058559894561768
5.051392078399658
4.916224002838135
4.955135822296143
4.944928169250488
5.050367832183838
