CuPy 5 iterations (minres),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 99.88439088577915
4.1943039894104
3.9801599979400635
3.9966719150543213
3.975167989730835
3.9925758838653564
3.989504098892212
3.9915521144866943
4.013023853302002
3.9915521144866943
3.976191997528076
