CuPy 5 iterations (lsmr),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 133.21803500694477
5.370880126953125
5.153791904449463
5.229568004608154
5.258240222930908
5.138368129730225
5.1763200759887695
5.135359764099121
5.145599842071533
5.145599842071533
5.139455795288086
