CuPy 5 iterations (gmres),41-44,3d_27pt,24,24,24,343000,SymGS,L2 Norm: 0.49691635465752604
5.132319927215576
4.858880043029785
4.953983783721924
4.9541120529174805
4.8803839683532715
4.847616195678711
4.857920169830322
4.887584209442139
4.97049617767334
4.97049617767334
