CuPy 5 iterations (gmres),41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 268.0301632997156
12.338175773620605
12.033023834228516
11.915264129638672
11.887616157531738
11.817983627319336
11.82703971862793
11.816960334777832
11.879520416259766
11.798591613769531
11.74732780456543
