CuPy 5 iterations (lsmr),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 193.3991246331571
5.501952171325684
5.272543907165527
5.2500481605529785
5.257215976715088
5.320703983306885
5.311488151550293
5.318655967712402
5.243904113769531
5.319680213928223
5.278719902038574
