CuPy 5 iterations (gmres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 155.83557158987114
7.98422384262085
7.738368034362793
7.788640022277832
7.775231838226318
7.780384063720703
7.783391952514648
7.7475199699401855
7.778304100036621
7.754752159118652
7.795711994171143
