CuPy 5 iterations (lsmr),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 515.4298244919116
7.314432144165039
6.986752033233643
6.967296123504639
6.956031799316406
6.958079814910889
6.9416961669921875
7.032832145690918
7.1096320152282715
6.93452787399292
6.948991775512695
