CuPy 5 iterations (lsmr),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 1020.8682465242208
12.908543586730957
12.535903930664062
12.395648002624512
12.299296379089355
12.326911926269531
12.354623794555664
12.36899185180664
12.306431770324707
12.254207611083984
12.246015548706055
