CuPy 5 iterations (minres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 859.1624122738062
7.134175777435303
7.087103843688965
6.967296123504639
6.94374418258667
6.988800048828125
6.975423812866211
7.037951946258545
7.005184173583984
7.024640083312988
7.070720195770264
