CuPy 5 iterations (minres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 391.1937380388566
4.439040184020996
4.031487941741943
4.020224094390869
4.030464172363281
4.005887985229492
4.081664085388184
4.0867838859558105
4.011007785797119
4.023263931274414
4.013055801391602
