BaseCuPy,41-44,3d_27pt,32,32,32,830584,SPMV
0.17107200622558594
0.14963200688362122
0.14643199741840363
0.15270400047302246
0.14643199741840363
0.1454080045223236
0.1443839967250824
0.1443839967250824
0.14950400590896606
0.14847999811172485
