MatlabReference,41-44,3d_27pt,128,128,128,2097152,WAXPBY
0.20262399315834045
0.2017280012369156
0.2017280012369156
0.2027519941329956
0.2027519941329956
0.2027519941329956
0.2017280012369156
0.20070399343967438
0.20262399315834045
0.20070399343967438
