BaseCuPy,41-44,3d_27pt,16,16,16,97336,SPMV
0.1712000072002411
0.14745600521564484
0.1443839967250824
0.1443839967250824
0.15052799880504608
0.14643199741840363
0.14441600441932678
0.14451199769973755
0.14336000382900238
0.14636799693107605
