MatlabReference,41-44,3d_27pt,64,64,64,262144,WAXPBY
0.070592001080513
0.06643199920654297
0.0655359998345375
0.06451199948787689
0.06963200122117996
0.06451199948787689
0.06451199948787689
0.06348799914121628
0.06451199948787689
0.06451199948787689
