BaseCuPy,41-44,3d_27pt,8,8,8,10648,SPMV
0.23119999468326569
0.15052799880504608
0.14131200313568115
0.14336000382900238
0.14233599603176117
0.1515520066022873
0.14336000382900238
0.14134399592876434
0.14233599603176117
0.14336000382900238
