BaseCuPy,41-44,3d_27pt,128,128,128,55742968,SPMV
1.2524160146713257
1.1693439483642578
1.1694079637527466
1.1673599481582642
1.1776000261306763
1.1653120517730713
1.16428804397583
1.1683199405670166
1.169152021408081
1.1653120517730713
