MatlabReference,41-44,3d_27pt,64,64,64,6859000,SPMV
0.43331199884414673
0.42393600940704346
0.41471999883651733
0.4177919924259186
0.41676801443099976
0.4156480133533478
0.41676801443099976
0.41676801443099976
0.41574400663375854
0.41574400663375854
