BaseCuPy,41-44,3d_27pt,128,128,64,27725560,SPMV
0.6642879843711853
0.6287360191345215
0.6440960168838501
0.6266880035400391
0.6265280246734619
0.6275200247764587
0.6236159801483154
0.6266880035400391
0.6328319907188416
0.6266880035400391
