MatlabReference,41-44,3d_27pt,64,64,64,262144,Dot
0.04495999962091446
0.03686400130391121
0.03788800165057182
0.03699199855327606
0.035840000957250595
0.04403200000524521
0.03686400130391121
0.03788800165057182
0.03686400130391121
0.03788800165057182
