BaseCuPy,41-44,3d_27pt,24,24,24,343000,SPMV
0.1735360026359558
0.15052799880504608
0.14847999811172485
0.1515520066022873
0.1525759994983673
0.14739200472831726
0.14643199741840363
0.14739200472831726
0.1454080045223236
0.15167999267578125
