BaseCuPy,41-44,3d_27pt,128,64,64,13790200,SPMV
0.37651199102401733
0.35942399501800537
0.35737600922584534
0.3561600148677826
0.3604480028152466
0.356224000453949
0.3553279936313629
0.3553279936313629
0.3543039858341217
0.3614720106124878
