MatlabReference,41-44,3d_27pt,128,128,128,2097152,Dot
0.06294400244951248
0.060416001826524734
0.058368001133203506
0.05939200147986412
0.058368001133203506
0.05939200147986412
0.058368001133203506
0.05939200147986412
0.058368001133203506
0.05939200147986412
