BaseCuPy,41-44,3d_27pt,64,64,64,6859000,SPMV
0.24115200340747833
0.2314240038394928
0.22323200106620789
0.22323200106620789
0.22220799326896667
0.22620800137519836
0.22220799326896667
0.22220799326896667
0.22323200106620789
0.24166400730609894
