CuPy 3 iterations (gmres),41-44,3d_27pt,32,32,32,830584,SymGS,L2 Norm: 2.628464803181747
5.216256141662598
5.055488109588623
4.971519947052002
5.093376159667969
4.918272018432617
4.929535865783691
4.905983924865723
4.951039791107178
4.952159881591797
4.9970879554748535
