CuPy 3 iterations (minres),41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 21.552463348428578
178.5200653076172
2.544640064239502
2.53439998626709
2.52620792388916
2.5169920921325684
2.5333759784698486
2.5036799907684326
2.5088000297546387
2.5139200687408447
2.504703998565674
