CuPy 3 iterations (minres),41-44,3d_27pt,128,128,64,27725560,SymGS,L2 Norm: 903.4875953492689
4.692063808441162
4.543424129486084
4.5405120849609375
4.585472106933594
4.553728103637695
4.523007869720459
4.571040153503418
4.555776119232178
4.573184013366699
4.622335910797119
