CuPy 3 iterations (gmres),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 155.83557158987114
8.00153636932373
7.781375885009766
7.790592193603516
7.786496162414551
7.752799987792969
7.757823944091797
7.7608962059021
7.7557759284973145
7.772160053253174
7.763967990875244
