CuPy 3 iterations (lsmr),41-44,3d_27pt,128,128,128,55742968,SymGS,L2 Norm: 1587.5081768289645
18.19340705871582
14.342016220092773
14.263296127319336
14.242815971374512
14.25817584991455
14.306303977966309
14.256128311157227
14.298111915588379
14.269439697265625
14.297087669372559
