CuPy 3 iterations (lsmr),41-44,3d_27pt,8,8,8,10648,SymGS,L2 Norm: 50.267881288742885
449.7909851074219
3.3648641109466553
3.2133119106292725
3.2133119106292725
3.2174079418182373
3.2030720710754395
3.2040960788726807
3.2235519886016846
3.224575996398926
3.2184319496154785
