CuPy 3 iterations (lsmr),41-44,3d_27pt,64,64,64,6859000,SymGS,L2 Norm: 614.1457552617071
5.154816150665283
4.893631935119629
4.894720077514648
4.888576030731201
4.830143928527832
4.833280086517334
4.893695831298828
4.978687763214111
4.887551784515381
4.816895961761475
