CuPy 3 iterations (gmres),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 0.0003439457423408054
5.55404806137085
5.3554558753967285
5.524415969848633
5.404672145843506
5.348351955413818
5.386240005493164
5.3882880210876465
5.364704132080078
5.338079929351807
5.345312118530273
