CuPy 3 iterations (minres),41-44,3d_27pt,128,64,64,13790200,SymGS,L2 Norm: 619.6717673575781
3.4754559993743896
3.270751953125
3.2430078983306885
3.2440319061279297
3.2788479328155518
3.330048084259033
3.226624011993408
3.1948800086975098
3.2020480632781982
3.2911360263824463
