CuPy 3 iterations (minres),41-44,3d_27pt,16,16,16,97336,SymGS,L2 Norm: 40.868348815901754
2.800640106201172
2.613152027130127
2.5958399772644043
2.593791961669922
2.5907199382781982
2.588671922683716
2.614272117614746
2.6397759914398193
2.618367910385132
2.575360059738159
