CuPy (no copy),41-44,3d_27pt,128,64,64,13790200,SPMV
0.6184960007667542
0.3481599986553192
0.3461120128631592
0.34508800506591797
0.34406399726867676
0.3461120128631592
0.34303998947143555
0.3676159977912903
0.3429439961910248
0.34406399726867676
