CuPy (no copy),41-44,3d_27pt,8,8,8,10648,SPMV
416.6779479980469
0.20070399343967438
0.11673600226640701
0.11468800157308578
0.11468800157308578
0.1157120019197464
0.11161600053310394
0.11264000087976456
0.11264000087976456
0.11161600053310394
