CuPy (no copy),41-44,3d_27pt,16,16,16,97336,SPMV
6.2320637702941895
0.12595200538635254
0.1228799968957901
0.11673600226640701
0.11776000261306763
0.1157120019197464
0.11878400295972824
0.11459200084209442
0.11673600226640701
0.11468800157308578
