CuPy (no copy),41-44,3d_27pt,32,32,32,830584,SPMV
0.34508800506591797
0.1228799968957901
0.11769600212574005
0.11772800236940384
0.12185599654912949
0.11673600226640701
0.1157120019197464
0.1157120019197464
0.11568000167608261
0.11673600226640701
