"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"54","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","4.91"
"54","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"54","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"54","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"54","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.88"
"55","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","4.98"
"55","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"55","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"55","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"55","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.69"
"56","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","5.08"
"56","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"56","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"56","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"56","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.50"
"57","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","5.08"
"57","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"57","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"57","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"57","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.56"
"58","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","5.15"
"58","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"58","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"58","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"58","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(42, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.59"
"59","209809","run_profiler","127.0.0.1","striped_warp_reduction_SPMV_kernel(double *, long, int, long *, double *, double *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","58.62"
"59","209809","run_profiler","127.0.0.1","striped_warp_reduction_SPMV_kernel(double *, long, int, long *, double *, double *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","Kbyte","588.80"
"59","209809","run_profiler","127.0.0.1","striped_warp_reduction_SPMV_kernel(double *, long, int, long *, double *, double *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"59","209809","run_profiler","127.0.0.1","striped_warp_reduction_SPMV_kernel(double *, long, int, long *, double *, double *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"59","209809","run_profiler","127.0.0.1","striped_warp_reduction_SPMV_kernel(double *, long, int, long *, double *, double *)","1","7","(1024, 1, 1)","(1024, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","28.45"
"60","209809","run_profiler","127.0.0.1","compute_restriction_kernel(long, double *, double *, double *, long *)","1","7","(1024, 1, 1)","(32, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.32"
"60","209809","run_profiler","127.0.0.1","compute_restriction_kernel(long, double *, double *, double *, long *)","1","7","(1024, 1, 1)","(32, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"60","209809","run_profiler","127.0.0.1","compute_restriction_kernel(long, double *, double *, double *, long *)","1","7","(1024, 1, 1)","(32, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"60","209809","run_profiler","127.0.0.1","compute_restriction_kernel(long, double *, double *, double *, long *)","1","7","(1024, 1, 1)","(32, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"60","209809","run_profiler","127.0.0.1","compute_restriction_kernel(long, double *, double *, double *, long *)","1","7","(1024, 1, 1)","(32, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","4.42"
"61","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","659.20"
"61","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"61","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"61","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"61","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.08"
"62","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","658.43"
"62","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"62","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"62","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"62","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.89"
"63","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","643.33"
"63","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"63","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"63","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"63","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.73"
"64","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","659.46"
"64","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"64","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"64","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"64","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.05"
"65","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","657.15"
"65","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"65","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"65","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"65","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.82"
"66","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","643.07"
"66","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"66","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"66","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"66","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.82"
"67","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","610.82"
"67","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"67","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"67","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"67","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.86"
"68","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","610.30"
"68","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"68","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"68","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"68","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.79"
"69","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","593.41"
"69","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"69","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"69","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"69","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.05"
"70","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","659.71"
"70","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"70","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"70","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"70","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.08"
"71","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","658.94"
"71","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"71","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"71","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"71","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.82"
"72","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","643.33"
"72","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"72","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"72","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"72","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","10.02"
"73","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","660.22"
"73","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"73","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
"73","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__dram_throughput.avg","","n/a"
"73","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","gpu__time_duration.sum","us","9.86"
"74","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","Kbyte","659.20"
"74","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"74","209809","run_profiler","127.0.0.1","striped_box_coloring_half_SymGS_kernel(int, long, int, int, int, int, int, int, long, long, int, int, long *, double *, double *, double *)","1","7","(1024, 1, 1)","(6, 1, 1)","0","9.0","Command line profiler metrics","dram__throughput.avg","","n/a"
